collected,Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CmaFree,CmaTotal,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemAvailable,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,ShmemHugePages,ShmemPmdMapped,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,avg_latency,b,bi,bo,buff,cache,cs,free,id,in,max_latency,min_latency,nvme2n1_%rrqm,nvme2n1_%util,nvme2n1_%wrqm,nvme2n1_aqu-sz,nvme2n1_r/s,nvme2n1_rMB/s,nvme2n1_r_await,nvme2n1_rareq-sz,nvme2n1_rrqm/s,nvme2n1_svctm,nvme2n1_w/s,nvme2n1_wMB/s,nvme2n1_w_await,nvme2n1_wareq-sz,nvme2n1_wrqm/s,r,rate,si,so,st,swpd,sy,us,wa
2020-08-28 21:39:26,19389420.0,3746440.0,15642980.0,0.0,71984.0,0.0,225820.0,62163216.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,1312.0,0.0,0.0,0.0,0.0,0.0,2048.0,43061708.0,624536.0,42437172.0,8912.0,4332284.0,59813776.0,472836.0,65945364.0,10332.0,0.0,240224.0,1986116.0,265272.0,4303648.0,0.0,0.0,2251388.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,272.0,0.0,2.624,15.0,162632.0,231700.0,225820.0,64091068.0,237376.0,530028.0,31.0,33830.0,12.655999999999999,0.375,0.0,100.8,0.21,23.12,17632.0,154.67,0.87,8.98,0.0,0.04,8490.0,237.01,1.03,28.59,18.0,9.0,9144.0,0.0,0.0,0.0,151552.0,8.0,14.0,47.0
2020-08-28 21:39:27,19398824.0,3746432.0,15652392.0,0.0,71984.0,0.0,225820.0,62218500.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,1788.0,0.0,0.0,0.0,0.0,0.0,2048.0,43107884.0,624544.0,42483340.0,8912.0,4332284.0,59813976.0,417160.0,65945364.0,10332.0,0.0,240224.0,1986412.0,265284.0,4303648.0,0.0,0.0,2251696.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,8.0,0.0,2.718,18.0,174252.0,233796.0,225828.0,64199368.0,258132.0,422368.0,27.0,34892.0,11.812000000000001,0.37799999999999995,0.0,100.8,0.0,15.96,19670.0,170.76,0.81,8.89,0.0,0.04,6060.0,224.74,0.11,37.98,0.0,6.0,8829.0,0.0,0.0,0.0,151552.0,8.0,15.0,49.0
2020-08-28 21:39:28,19347788.0,3746428.0,15601360.0,0.0,71984.0,0.0,225800.0,62132056.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,2684.0,0.0,0.0,0.0,0.0,0.0,2048.0,43071400.0,624548.0,42446852.0,8912.0,4332284.0,59813204.0,503960.0,65945364.0,10332.0,0.0,240224.0,1986360.0,265284.0,4303648.0,0.0,0.0,2251644.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,104.0,0.0,2.838,15.0,174360.0,226440.0,225800.0,64189216.0,254930.0,432412.0,27.0,34319.0,12.675999999999998,0.42,0.0,101.2,0.0,16.4,19494.0,170.66,0.84,8.96,0.0,0.04,5980.0,223.04,0.11,38.19,0.0,6.0,8461.0,0.0,0.0,0.0,151552.0,8.0,15.0,50.0
2020-08-28 21:39:29,19349404.0,3746424.0,15602980.0,0.0,71984.0,0.0,225800.0,62180776.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,3240.0,0.0,0.0,0.0,0.0,0.0,2048.0,43118264.0,624552.0,42493712.0,8912.0,4332284.0,59813708.0,455848.0,65945364.0,10332.0,0.0,240224.0,1986496.0,265284.0,4303648.0,0.0,0.0,2251780.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,168.0,0.0,5.251,16.0,166808.0,208400.0,225800.0,64098596.0,243398.0,523924.0,32.0,32293.0,61.876000000000005,0.44,0.0,100.8,0.0,15.52,18528.0,163.2,0.83,9.02,0.0,0.04,4803.0,204.54,0.16,43.61,0.0,4.0,4570.0,0.0,0.0,0.0,151552.0,8.0,14.0,47.0
2020-08-28 21:39:30,19324376.0,3746548.0,15577828.0,0.0,71984.0,0.0,225800.0,62134008.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,3800.0,0.0,0.0,0.0,0.0,0.0,2048.0,43094912.0,624428.0,42470484.0,8912.0,4332284.0,59814204.0,504704.0,65945364.0,10332.0,0.0,240224.0,1986516.0,265284.0,4303648.0,0.0,0.0,2251800.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,296.0,0.0,6.503,10.0,115456.0,230960.0,225800.0,64231392.0,175630.0,392100.0,38.0,34238.0,57.409,0.428,0.0,100.4,0.37,54.48,13964.0,121.64,0.98,8.92,0.0,0.04,11143.0,214.63,3.74,19.72,41.0,0.0,3687.0,0.0,0.0,0.0,151552.0,6.0,11.0,44.0
2020-08-28 21:39:31,19338168.0,3746520.0,15591648.0,0.0,71984.0,0.0,225800.0,62184500.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,4368.0,0.0,0.0,0.0,0.0,0.0,2048.0,43134248.0,624456.0,42509792.0,8912.0,4332284.0,59812924.0,450320.0,65945364.0,10332.0,0.0,240224.0,1986492.0,266596.0,4303648.0,0.0,0.0,2253088.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1448.0,0.0,5.832,8.0,78304.0,259560.0,225800.0,64178840.0,119159.0,444504.0,46.0,38543.0,60.026,0.44299999999999995,0.0,100.0,0.0,118.35,8175.0,72.27,1.45,9.05,0.0,0.03,24084.0,263.27,4.45,11.19,0.0,6.0,4034.0,0.0,0.0,0.0,151552.0,4.0,7.0,42.0
2020-08-28 21:39:32,19311700.0,3746516.0,15565184.0,0.0,71984.0,0.0,225772.0,62121368.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,4652.0,0.0,0.0,0.0,0.0,0.0,2048.0,43097076.0,624460.0,42472616.0,8896.0,4332284.0,59813036.0,513960.0,65945364.0,10332.0,0.0,240224.0,1986604.0,266692.0,4303648.0,0.0,0.0,2253296.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1808.0,0.0,4.761,15.0,70444.0,275444.0,225808.0,64221592.0,109719.0,399548.0,47.0,39731.0,63.43,0.392,0.0,100.8,0.0,108.73,9077.0,79.13,1.35,8.93,0.0,0.03,22786.0,260.81,4.21,11.72,0.0,1.0,5144.0,0.0,0.0,0.0,151552.0,3.0,5.0,44.0
2020-08-28 21:39:33,19342936.0,3746516.0,15596420.0,0.0,71984.0,0.0,225772.0,62217052.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,5236.0,0.0,0.0,0.0,0.0,0.0,2048.0,43162144.0,624460.0,42537684.0,8896.0,4332284.0,59813940.0,418384.0,65945364.0,10332.0,0.0,240224.0,1986780.0,265328.0,4303648.0,0.0,0.0,2252108.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,620.0,0.0,4.655,12.0,91624.0,315384.0,225772.0,64167120.0,137104.0,455532.0,43.0,42574.0,45.411,0.396,0.0,100.8,0.0,111.86,9685.0,85.52,1.31,9.04,0.0,0.03,23991.0,289.32,4.17,12.35,0.0,10.0,5102.0,0.0,0.0,0.0,151552.0,5.0,8.0,44.0
2020-08-28 21:39:34,19321516.0,3746512.0,15575004.0,0.0,71984.0,0.0,225748.0,62174580.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,5236.0,0.0,0.0,0.0,0.0,0.0,2048.0,43140580.0,624464.0,42516116.0,8896.0,4332284.0,59811336.0,458680.0,65945364.0,10332.0,0.0,240224.0,1986864.0,266672.0,4303648.0,0.0,0.0,2253536.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1800.0,0.0,5.691,9.0,107104.0,363960.0,225748.0,64128200.0,161857.0,492904.0,37.0,47479.0,54.38399999999999,0.425,0.0,100.8,0.0,98.88,11149.0,98.29,1.26,9.03,0.0,0.02,30901.0,367.94,2.77,12.19,0.0,1.0,4262.0,0.0,0.0,0.0,151552.0,6.0,10.0,48.0
2020-08-28 21:39:35,19293588.0,3746508.0,15547080.0,0.0,71984.0,0.0,225736.0,62106712.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,5964.0,0.0,0.0,0.0,0.0,0.0,2048.0,43101116.0,624468.0,42476648.0,8896.0,4332284.0,59814128.0,528720.0,65945364.0,10332.0,0.0,240224.0,1987008.0,265328.0,4303648.0,0.0,0.0,2252336.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,96.0,0.0,6.412,15.0,86884.0,308888.0,225748.0,64215888.0,133373.0,405336.0,43.0,41387.0,52.225,0.406,0.0,100.8,0.0,105.39,10092.0,88.46,1.32,8.98,0.0,0.03,25275.0,307.14,3.67,12.44,0.0,1.0,3670.0,0.0,0.0,0.0,151552.0,4.0,7.0,46.0
2020-08-28 21:39:36,19318496.0,3746508.0,15571988.0,0.0,71984.0,0.0,225736.0,62183992.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,4332.0,0.0,0.0,0.0,0.0,0.0,2048.0,43153612.0,624468.0,42529144.0,8896.0,4332284.0,59813188.0,450288.0,65945364.0,10332.0,0.0,240224.0,1987096.0,266632.0,4303648.0,0.0,0.0,2253728.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1948.0,0.0,5.443,11.0,76708.0,263576.0,225736.0,64144116.0,119402.0,478504.0,42.0,37597.0,50.628,0.4,0.0,100.4,0.0,118.84,8404.0,73.4,1.54,8.94,0.0,0.03,22941.0,262.37,4.57,11.71,0.0,0.0,4496.0,0.0,0.0,0.0,151552.0,5.0,7.0,46.0
2020-08-28 21:39:37,19291156.0,3746512.0,15544644.0,0.0,71984.0,0.0,225724.0,62141500.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,4420.0,0.0,0.0,0.0,0.0,0.0,2048.0,43138440.0,624464.0,42513976.0,8896.0,4332284.0,59813448.0,492912.0,65945364.0,10332.0,0.0,240224.0,1987244.0,266432.0,4303648.0,0.0,0.0,2253676.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1776.0,0.0,4.342,15.0,71760.0,274096.0,225744.0,64217568.0,112530.0,405596.0,48.0,39146.0,36.786,0.381,0.0,101.6,0.0,109.98,8795.0,76.96,1.42,8.96,0.0,0.03,22574.0,259.32,4.31,11.76,0.0,5.0,5411.0,0.0,0.0,0.0,151552.0,4.0,6.0,42.0
2020-08-28 21:39:38,19253104.0,3746548.0,15506556.0,0.0,71984.0,0.0,225724.0,62077980.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,4772.0,0.0,0.0,0.0,0.0,0.0,2048.0,43112436.0,624428.0,42488008.0,8896.0,4332284.0,59814356.0,557692.0,65945364.0,10332.0,0.0,240224.0,1987428.0,265120.0,4303648.0,0.0,0.0,2252548.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,32.0,0.0,2.847,12.0,106512.0,362136.0,225724.0,64227296.0,161690.0,394552.0,37.0,49577.0,32.774,0.386,0.0,100.8,0.0,103.34,10570.0,92.91,1.32,9.0,0.0,0.02,32077.0,351.7,2.81,11.23,0.0,1.0,8604.0,0.0,0.0,0.0,151552.0,6.0,9.0,47.0
2020-08-28 21:39:39,19264596.0,3746488.0,15518108.0,0.0,71984.0,0.0,225728.0,62185588.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,1584.0,0.0,0.0,0.0,0.0,0.0,2048.0,43208996.0,624488.0,42584508.0,8896.0,4332284.0,59814880.0,449904.0,65945364.0,10332.0,0.0,240224.0,1987688.0,265152.0,4303648.0,0.0,0.0,2252840.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,176.0,0.0,2.845,13.0,140244.0,258312.0,225728.0,64203848.0,207989.0,418904.0,34.0,37428.0,16.046,0.423,0.0,100.8,0.09,47.24,15162.0,133.33,0.99,9.0,0.0,0.03,15354.0,263.77,2.15,17.59,14.0,7.0,8407.0,0.0,0.0,0.0,151552.0,7.0,12.0,47.0
2020-08-28 21:39:40,19263048.0,3746480.0,15516568.0,0.0,71984.0,0.0,225728.0,62219224.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,2088.0,0.0,0.0,0.0,0.0,0.0,2048.0,43244232.0,624496.0,42619736.0,8896.0,4332284.0,59815472.0,416672.0,65945364.0,10332.0,0.0,240224.0,1987824.0,265152.0,4303648.0,0.0,0.0,2252976.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,112.0,0.0,3.066,14.0,168220.0,213160.0,225728.0,64152112.0,248137.0,471356.0,32.0,32581.0,12.844000000000001,0.43,0.0,100.4,0.0,15.47,18761.0,164.82,0.83,9.0,0.0,0.04,4794.0,208.04,0.15,44.44,0.0,11.0,7848.0,0.0,0.0,0.0,151552.0,8.0,14.0,46.0
2020-08-28 21:39:41,19244984.0,3746496.0,15498488.0,0.0,71984.0,0.0,225584.0,62243176.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,2720.0,0.0,0.0,0.0,0.0,0.0,2048.0,43285168.0,624480.0,42660688.0,8896.0,4332284.0,59814344.0,392616.0,65945364.0,10332.0,0.0,240224.0,1987880.0,265152.0,4303648.0,0.0,0.0,2253032.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,16.0,0.0,3.028,13.0,152636.0,188104.0,225712.0,64192624.0,223790.0,431180.0,34.0,29640.0,10.168,0.41,0.0,102.0,0.0,15.36,17079.0,149.95,0.88,8.99,0.0,0.05,3964.0,186.23,0.22,48.11,0.0,8.0,7935.0,0.0,0.0,0.0,151552.0,7.0,13.0,45.0
2020-08-28 21:39:42,19214572.0,3746544.0,15468028.0,0.0,71984.0,0.0,225132.0,62213468.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,3456.0,0.0,0.0,0.0,0.0,0.0,2048.0,43286300.0,624432.0,42661868.0,8896.0,4332056.0,59814692.0,422128.0,65945364.0,10332.0,0.0,240224.0,1987996.0,265152.0,4303648.0,0.0,0.0,2253148.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,32.0,0.0,3.369,16.0,154608.0,192100.0,225132.0,64153456.0,228429.0,470240.0,33.0,29781.0,36.5,0.42,0.0,100.4,0.0,15.46,17142.0,151.19,0.9,9.03,0.0,0.05,3997.0,187.03,0.21,47.92,0.0,7.0,7069.0,0.0,0.0,0.0,151552.0,7.0,13.0,47.0
2020-08-28 21:39:43,19203848.0,3746488.0,15457360.0,0.0,71984.0,0.0,225092.0,62242408.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,4508.0,0.0,0.0,0.0,0.0,0.0,2048.0,43325604.0,624488.0,42701116.0,8896.0,4332056.0,59813360.0,392048.0,65945364.0,10332.0,0.0,240224.0,1988164.0,266464.0,4303648.0,0.0,0.0,2254628.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1656.0,0.0,6.96,20.0,154644.0,193032.0,225084.0,64183524.0,229120.0,442092.0,33.0,30055.0,55.583,0.426,0.0,102.0,0.0,15.28,17209.0,150.8,0.87,8.97,0.0,0.05,4040.0,187.71,0.21,47.58,0.0,4.0,3473.0,0.0,0.0,0.0,151552.0,6.0,12.0,48.0
2020-08-28 21:39:44,19169120.0,3746480.0,15422640.0,0.0,71984.0,0.0,224988.0,62192952.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,4808.0,0.0,0.0,0.0,0.0,0.0,2048.0,43310724.0,624496.0,42686228.0,8896.0,4332032.0,59813592.0,441960.0,65945364.0,10332.0,0.0,240224.0,1988092.0,266400.0,4303648.0,0.0,0.0,2254492.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,848.0,0.0,5.983,8.0,81836.0,239736.0,224988.0,64144976.0,124459.0,479044.0,42.0,35069.0,45.897,0.43,0.0,100.8,0.0,103.49,9697.0,84.71,1.4,8.95,0.0,0.04,18656.0,234.23,4.85,12.86,0.0,9.0,3952.0,0.0,0.0,0.0,151552.0,5.0,7.0,46.0
2020-08-28 21:39:45,19146208.0,3746540.0,15399668.0,0.0,71984.0,0.0,224988.0,62186408.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,5004.0,0.0,0.0,0.0,0.0,0.0,2048.0,43326240.0,624436.0,42701804.0,8896.0,4332032.0,59813256.0,449044.0,65945364.0,10332.0,0.0,240224.0,1988068.0,266080.0,4303648.0,0.0,0.0,2254148.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,936.0,0.0,6.917,16.0,68752.0,261976.0,224964.0,64193716.0,106636.0,428356.0,43.0,37526.0,59.254,0.401,0.0,102.4,0.0,112.92,8690.0,76.48,1.52,9.01,0.0,0.03,20881.0,243.28,4.71,11.93,0.0,1.0,3471.0,0.0,0.0,0.0,151552.0,5.0,6.0,46.0
2020-08-28 21:39:46,19140224.0,3746508.0,15393716.0,0.0,71984.0,0.0,224764.0,62223112.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,5384.0,0.0,0.0,0.0,0.0,0.0,2048.0,43369752.0,624468.0,42745284.0,8896.0,4332032.0,59812088.0,410308.0,65945364.0,10332.0,0.0,240224.0,1988108.0,266592.0,4303648.0,0.0,0.0,2254700.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,2008.0,0.0,6.369,15.0,73324.0,249944.0,224764.0,64172468.0,115558.0,450372.0,45.0,36997.0,56.698,0.405,0.0,100.8,0.0,128.08,7499.0,64.36,1.66,8.79,0.0,0.03,23413.0,252.53,4.91,11.04,0.0,9.0,3807.0,0.0,0.0,0.0,151552.0,5.0,7.0,43.0
2020-08-28 21:39:47,19108100.0,3746484.0,15361616.0,0.0,71984.0,0.0,224564.0,62180980.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,5748.0,0.0,0.0,0.0,0.0,0.0,2048.0,43359752.0,624492.0,42735260.0,8896.0,4332032.0,59813900.0,454256.0,65945364.0,10332.0,0.0,240224.0,1988096.0,265884.0,4303648.0,0.0,0.0,2253980.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,828.0,0.0,5.76,17.0,76020.0,248820.0,224564.0,64133436.0,118519.0,490488.0,43.0,34314.0,63.878,0.449,0.0,100.4,0.0,115.6,8170.0,71.75,1.56,8.99,0.0,0.04,19044.0,237.32,5.48,12.76,0.0,11.0,4145.0,0.0,0.0,0.0,151552.0,4.0,7.0,46.0
2020-08-28 21:39:48,19106396.0,3746528.0,15359868.0,0.0,71984.0,0.0,224352.0,62235200.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,6052.0,0.0,0.0,0.0,0.0,0.0,2048.0,43415224.0,624448.0,42790776.0,8896.0,4332032.0,59812172.0,398624.0,65945364.0,10332.0,0.0,240224.0,1988232.0,266460.0,4303648.0,0.0,0.0,2254692.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,2032.0,0.0,5.986,12.0,67856.0,272144.0,224352.0,64165332.0,109313.0,456564.0,46.0,36001.0,57.543,0.402,0.0,100.8,0.0,72.15,8602.0,75.74,1.47,9.02,0.0,0.03,20979.0,260.3,2.88,12.71,0.0,0.0,4045.0,0.0,0.0,0.0,151552.0,4.0,6.0,45.0
2020-08-28 21:39:49,19088184.0,3746500.0,15341684.0,0.0,71984.0,0.0,224180.0,62237552.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,6436.0,0.0,0.0,0.0,0.0,0.0,2048.0,43432988.0,624476.0,42808512.0,8896.0,4332024.0,59812900.0,399760.0,65945364.0,10332.0,0.0,240224.0,1988272.0,264956.0,4303648.0,0.0,0.0,2253228.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,6.385,9.0,82184.0,270672.0,224180.0,64196276.0,124726.0,426400.0,44.0,37265.0,51.986999999999995,0.441,0.0,100.0,0.0,121.52,8017.0,70.44,1.48,9.0,0.0,0.03,22702.0,268.89,4.87,12.13,0.0,2.0,3722.0,0.0,0.0,0.0,151552.0,4.0,8.0,44.0
2020-08-28 21:39:50,19060592.0,3746476.0,15314116.0,0.0,71984.0,0.0,224188.0,62190548.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61423616.0,2453040.0,6800.0,0.0,0.0,0.0,0.0,0.0,2048.0,43415888.0,624500.0,42791388.0,8896.0,4332024.0,59812264.0,443760.0,65945364.0,10332.0,0.0,240224.0,1988328.0,266460.0,4303648.0,0.0,0.0,2254788.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1904.0,0.0,6.445,22.0,71412.0,267536.0,224172.0,64137420.0,112521.0,486584.0,45.0,38521.0,49.075,0.46799999999999997,0.0,100.8,0.0,115.12,8898.0,77.68,1.44,8.94,0.0,0.03,22031.0,260.3,4.64,12.1,0.0,2.0,3757.0,0.0,0.0,0.0,151552.0,4.0,6.0,45.0
2020-08-28 21:39:51,19027948.0,3746448.0,15281500.0,0.0,71984.0,0.0,224212.0,62166384.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61419520.0,2457136.0,7232.0,0.0,0.0,0.0,0.0,0.0,2048.0,43424704.0,624528.0,42800176.0,8896.0,4332024.0,59812816.0,468100.0,65945364.0,10332.0,0.0,240224.0,1988368.0,265308.0,4303648.0,0.0,0.0,2253676.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,128.0,0.0,5.846,18.0,78776.0,257848.0,224212.0,64117324.0,120540.0,504948.0,43.0,36121.0,44.187,0.423,0.0,101.2,0.0,126.92,7575.0,67.42,1.79,9.11,0.0,0.03,22988.0,257.94,4.97,11.49,0.0,0.0,4079.0,0.0,0.0,0.0,151552.0,4.0,7.0,46.0
2020-08-28 21:39:52,19001712.0,3746492.0,15255220.0,0.0,71984.0,0.0,224236.0,62191924.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61419520.0,2457136.0,4488.0,0.0,0.0,0.0,0.0,0.0,2048.0,43476400.0,624484.0,42851916.0,8896.0,4332024.0,59810428.0,440216.0,65945364.0,10332.0,0.0,240224.0,1988404.0,266588.0,4303648.0,0.0,0.0,2254992.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1744.0,0.0,6.281,12.0,69300.0,265696.0,224240.0,64163256.0,107407.0,457424.0,43.0,37667.0,54.54,0.429,0.0,100.0,0.0,110.99,9041.0,79.6,1.44,9.02,0.0,0.03,21069.0,249.32,4.68,12.12,0.0,0.0,3853.0,0.0,0.0,0.0,151552.0,4.0,7.0,46.0
2020-08-28 21:39:53,18993292.0,3746464.0,15246828.0,0.0,71984.0,0.0,224236.0,62197780.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61419520.0,2457136.0,944.0,0.0,0.0,0.0,0.0,0.0,2048.0,43490204.0,624512.0,42865692.0,8896.0,4332024.0,59812972.0,437168.0,65945364.0,10332.0,0.0,240224.0,1988612.0,265116.0,4303648.0,0.0,0.0,2253728.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,248.0,0.0,2.807,20.0,78508.0,256064.0,224232.0,64144860.0,120562.0,477188.0,42.0,37078.0,12.852,0.429,0.0,100.8,0.0,129.67,7739.0,68.49,1.78,9.06,0.0,0.03,23707.0,258.8,4.9,11.18,0.0,1.0,8546.0,0.0,0.0,0.0,151552.0,4.0,7.0,47.0
2020-08-28 21:39:54,18925728.0,3746544.0,15179184.0,0.0,71984.0,0.0,216036.0,62136996.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61419520.0,2457136.0,1768.0,0.0,0.0,0.0,0.0,0.0,2048.0,43488940.0,624432.0,42864508.0,8896.0,4331548.0,59812216.0,505120.0,65945364.0,10332.0,0.0,240224.0,1988732.0,265116.0,4303648.0,0.0,0.0,2253848.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,8.0,0.0,2.77,21.0,134196.0,224124.0,217404.0,64182836.0,197603.0,447336.0,38.0,33412.0,9.904,0.391,0.0,102.0,0.14,55.16,14059.0,123.51,1.01,9.0,0.0,0.04,11398.0,222.24,3.66,19.97,16.0,2.0,8652.0,0.0,0.0,0.0,151552.0,6.0,11.0,46.0
2020-08-28 21:39:55,18908112.0,3746432.0,15161680.0,0.0,71984.0,0.0,216096.0,62220788.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61419520.0,2457136.0,2284.0,0.0,0.0,0.0,0.0,0.0,2048.0,43591052.0,624544.0,42966508.0,8896.0,4331548.0,59810340.0,418684.0,65945364.0,10332.0,0.0,240224.0,1988796.0,265124.0,4303648.0,0.0,0.0,2253920.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,2.705,19.0,166984.0,210240.0,216068.0,64140532.0,243536.0,491348.0,31.0,32223.0,9.264,0.40399999999999997,0.0,100.8,0.0,16.13,18283.0,161.89,0.88,9.07,0.0,0.04,4691.0,203.75,0.17,44.48,0.0,3.0,8889.0,0.0,0.0,0.0,151552.0,8.0,14.0,48.0
2020-08-28 21:39:56,18832964.0,3746536.0,15086428.0,0.0,71984.0,0.0,216132.0,62112584.0,0.0,0.0,66527108.0,5358860.0,4194304.0,61419520.0,2457136.0,2956.0,0.0,0.0,0.0,0.0,0.0,2048.0,43557432.0,624440.0,42932992.0,8896.0,4331548.0,59812448.0,529416.0,65945364.0,10332.0,0.0,240224.0,1988940.0,265124.0,4303648.0,0.0,0.0,2254064.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,2.72,14.0,170236.0,214960.0,216092.0,64159988.0,250979.0,471136.0,33.0,32830.0,9.003,0.379,0.0,100.8,0.0,15.03,18962.0,167.24,0.8,9.03,0.0,0.04,4783.0,210.22,0.16,45.01,0.0,2.0,8820.0,0.0,0.0,0.0,151552.0,8.0,13.0,47.0
2020-08-28 21:39:57,18830356.0,3751668.0,15078688.0,0.0,77460.0,0.0,216208.0,62208592.0,0.0,0.0,66527108.0,5369600.0,4194304.0,61419520.0,2457136.0,3848.0,0.0,0.0,0.0,0.0,0.0,2048.0,43661644.0,624772.0,43036872.0,8912.0,4331612.0,59806540.0,427308.0,65945364.0,10332.0,0.0,240680.0,1989000.0,265180.0,4303648.0,0.0,0.0,2254180.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,152.0,0.0,3.111,7.0,167956.0,211764.0,216180.0,64107840.0,247581.0,518200.0,32.0,32767.0,27.057,0.387,0.0,100.0,0.0,15.38,18641.0,163.93,0.83,9.0,0.0,0.04,4687.0,206.34,0.17,45.08,0.0,11.0,7711.0,0.0,0.0,0.0,151552.0,8.0,13.0,47.0
